trace_id,ticker,quarter,guidance_availability,actual,baseline_prediction,online_anchor_prediction,pre_ram_prediction,final_came_prediction,compressed_base_delta_log,compressed_base_support,intrinsic_delta_log,intrinsic_support,temporal_delta_log,temporal_support,guidance_delta_log,guidance_support,guidance_active,base_weight,intrinsic_weight,temporal_weight,guidance_weight,blend_support_sum,ram_active,ram_reason,ram_history_n,ram_prior_signed_log_error,normalized_card_ids_json,normalized_card_count,public_release_status,derived_artifact_status,source_material_access_status,source_material_redistribution_status,verbatim_text_status
MU:FY2025_Q3,MU,FY2025_Q3,explicit_numeric,9301000000.0,8800000000.0,8923515468.669552,8966318974.015074,8966318974.015074,-0.0004781339120265,0.0532575915293917,-0.0015988567696833,0.4386334282498697,0.023283098614895,0.2044226061588278,0.0,0.0,0,0.2247270617362693,0.5288195873205079,0.2464533509432226,0.0,0.4147288023807843,0,not_no_guidance_current_kept,0,,"[""e0341832b86f307b1ad6""]",1,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
MU:FY2025_Q4,MU,FY2025_Q4,explicit_numeric,11315000000.0,10700000000.0,10869006555.264215,11015786743.516665,11015786743.516665,0.0205855195486598,0.1725254620965873,0.0184657404354938,0.424583362477182,-0.0068439617415661,0.3196370858822056,0.0,0.0,0,0.4479320741481096,0.3149589033608586,0.2371090224910318,0.0,0.6740297828487216,0,not_no_guidance_current_kept,0,,"[""bcece01d4bb5e1b0f676"",""961d5f2d199c45361b17"",""148151a2f499dc86087f"",""96dd4ed34b24d6d371ec"",""bf3a8ea2b5f2c10428b6"",""cfce07b7b5f43e4da952"",""47ad36fc019f0330e449""]",7,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2019_Q1,NVDA,FY2019_Q1,explicit_numeric,3207000000.0,2900000000.0,2900000000.0,2900000000.0,2900000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,not_no_guidance_current_kept,0,,"[""9720e961ff3ee97a8062"",""15a67ad46805e0d76423""]",2,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2019_Q2,NVDA,FY2019_Q2,explicit_numeric,3123000000.0,3100000000.0,3100000000.0,3100000000.0,3100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,not_no_guidance_current_kept,0,,"[""631815e918a366e076c5"",""38a7c9c9ba96807be2c2"",""291ec282bcf7fd064f95"",""01b1189be8490a50efba""]",4,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2019_Q3,NVDA,FY2019_Q3,explicit_numeric,3181000000.0,3250000000.0,3250000000.0,3250000000.0,3250000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,not_no_guidance_current_kept,0,,"[""16bca06126e53149ce19"",""25e8d3438dd50ad540f9"",""66778b6d903aae03eacb"",""69c91b6bfc1b89932e79""]",4,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2019_Q4,NVDA,FY2019_Q4,explicit_numeric,2205000000.0,2700000000.0,2700000000.0,2700000000.0,2700000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,not_no_guidance_current_kept,0,,"[""bd5a05a68e009cbe1a1a"",""ded679277b3be2f0dcb2"",""ebba66e0b7cbdc2f8cd6""]",3,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2020_Q1,NVDA,FY2020_Q1,explicit_numeric,2220000000.0,2200000000.0,2200000000.0,2200000000.0,2200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,not_no_guidance_current_kept,0,,"[""355eb4c4ad5e72f2d9b7"",""9d577df60fcf4f1250f4"",""8d20c1debffb37bca882"",""e23d619938c4ba468a61"",""28dd8478cab9a34a4664""]",5,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2020_Q2,NVDA,FY2020_Q2,explicit_numeric,2579000000.0,2550000000.0,2550000000.0,2550000000.0,2550000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,not_no_guidance_current_kept,0,,"[""d429d3f1d5bef0e191cd"",""32cf29a0dd341646b6d4"",""dd4c97071f80cc00d2b9""]",3,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2020_Q3,NVDA,FY2020_Q3,explicit_numeric,3014000000.0,2900000000.0,2900000000.0,2899121404.608127,2899121404.608127,0.0,0.0,-0.0001452553377712,0.0,-0.0003030098310744,0.1849912101671616,0.0,0.0,0,0.0,0.0,1.0,0.0,0.1539531536863025,0,not_no_guidance_current_kept,0,,"[""40a59919cadc889b34e5"",""755bf98d0eb2da64c3c4""]",2,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2020_Q4,NVDA,FY2020_Q4,explicit_numeric,3105000000.0,2950000000.0,2950000000.0,2893979012.659841,2893979012.659841,0.0,0.0,-0.0091909582132758,0.0,-0.0191727941867552,0.298010621160131,0.0,0.0,0,0.0,0.0,1.0,0.0,0.2480100266286078,0,not_no_guidance_current_kept,0,,"[""0f2dd13bc6c9f4f17270"",""974819fc471ea1ad665e"",""29a7bb5e832b5dd614f9""]",3,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2021_Q1,NVDA,FY2021_Q1,explicit_numeric,3080000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,not_no_guidance_current_kept,0,,[],0,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2021_Q2,NVDA,FY2021_Q2,explicit_numeric,3866000000.0,3650000000.0,3650000000.0,3664007731.47364,3664007731.47364,0.0,0.0,0.0018361928867988,0.0,0.0038303893336091,0.3336563641047649,0.0,0.0,0,0.0,0.0,1.0,0.0,0.2776750822648123,0,not_no_guidance_current_kept,0,,"[""16e589115d8efb190dca"",""647407529c30a0f7687f"",""d0006737057a5c29c826"",""03f5569fa53012ff777e""]",4,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2021_Q3,NVDA,FY2021_Q3,explicit_numeric,4726000000.0,4400000000.0,4400000000.0,4436915838.41309,4436915838.41309,0.0016043410276971,0.0714838503218235,0.0041467809662573,0.0,0.0098761429462805,0.4109139392824634,0.0,0.0,0,0.1838994450379272,0.0,0.8161005549620728,0.0,0.4295145363819762,0,not_no_guidance_current_kept,0,,"[""b5d772e3b53e11c91b21"",""52f17d488050e9defd5d"",""b3fc3718a04343757410"",""be0f072bcec930352b6e""]",4,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2021_Q4,NVDA,FY2021_Q4,explicit_numeric,5003000000.0,4800000000.0,4934940206.136885,4899028682.047111,4899028682.047111,-0.0114135673283503,0.0815254809167878,-0.0029712978366323,0.0,-0.0034221347581971,0.1509288605992427,0.0,0.0,0,0.4857032105720006,0.0,0.5142967894279994,0.0,0.2042847940007425,0,not_no_guidance_current_kept,0,,"[""4f5267466a04544a4684"",""f2dfb1eda011538c7b29"",""d192a81aa09d6cb793c3""]",3,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2022_Q1,NVDA,FY2022_Q1,explicit_numeric,5661000000.0,5300000000.0,5483658564.589434,5599102678.132324,5599102678.132324,0.0021021542205954,0.0744136572504574,0.0102320648553941,0.0,0.0241574441950315,0.5445260923030472,0.0,0.0,0,0.1506937709806525,0.0,0.8493062290193475,0.0,0.5460960395078792,0,not_no_guidance_current_kept,0,,"[""5c5dbe5c99524cf2253e"",""7b8a838903784df226c6""]",2,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2022_Q2,NVDA,FY2022_Q2,explicit_numeric,6507000000.0,6300000000.0,6681768347.887053,6805325171.924955,6805325171.924955,0.0032379369957574,0.0906378066848756,0.0330708543733561,0.2811596110684845,0.0135910081626962,0.5041578466488218,0.0,0.0,0,0.1294172351872094,0.3116863239856841,0.5588964408271064,0.0,0.7723088704799829,0,not_no_guidance_current_kept,0,,"[""b328cc0e212b95ddbd64"",""7fabc62ab033518cec33"",""b187ca4a2ce6cf577ab8"",""abb4a86a368cdab0bbf2"",""b0010253272d2960c917""]",5,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2022_Q3,NVDA,FY2022_Q3,explicit_numeric,7103000000.0,6800000000.0,7026727593.84133,6961507849.721051,6961507849.721051,-0.0061579146437058,0.0901643506317265,-0.0194392851950506,0.1188979623391102,-0.0009968082696542,0.1090345049351314,0.0,0.0,0,0.2897565079616563,0.3704891408312164,0.3397543512071272,0.0,0.3151619056523181,0,not_no_guidance_current_kept,0,,"[""bce7790073fb6f714d49"",""1d19135ea3e94f0d2fa4"",""df0e0b0e555b3ce68315"",""ac47131acebc55f99349"",""1284af2a7ad5317c1504""]",5,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2022_Q4,NVDA,FY2022_Q4,explicit_numeric,7643000000.0,7400000000.0,7634001901.245196,7725934516.3904915,7725934516.3904915,0.0005617989629652,0.1282690063372162,0.0037910906509262,0.0,0.0151237852582568,0.5406123693537054,0.0,0.0,0,0.2165364054254183,0.0,0.7834635945745817,0.0,0.6294891992697602,0,not_no_guidance_current_kept,0,,"[""be6dead5ee385ebe9811"",""c267e03473b67681635d""]",2,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2023_Q1,NVDA,FY2023_Q1,explicit_numeric,8288000000.0,8100000000.0,8388621587.860912,8478652344.159606,8478652344.159606,0.0011596547281621,0.0973779076022566,0.0071565036549154,0.1647012025357672,0.0146119226097004,0.4660836916877799,0.0,0.0,0,0.1729566451108358,0.2159453029818223,0.6110980519073418,0.0,0.6319568650729941,0,not_no_guidance_current_kept,0,,"[""ee1ab96401655cdabc30"",""be4fccd2ca7f7a040811"",""26f35bbc4c278d68d4a8"",""cd1077831bfdec5413dc""]",4,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2023_Q2,NVDA,FY2023_Q2,explicit_numeric,6704000000.0,8100000000.0,8155745957.479592,8239293217.943304,8239293217.943304,0.0009642795871749,0.0588017397294686,0.0029060073330056,0.0,0.0117050286509629,0.4170828305264283,0.0,0.0,0,0.1408809774419218,0.0,0.8591190225580783,0.0,0.4432920446792959,0,not_no_guidance_current_kept,0,,"[""2ed037faf6128c68626a"",""6fa086c957fe7eda6e99"",""a61a9753132650936505"",""f1448ff03d4168110854"",""a0ddbcc7786480636d63""]",5,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2023_Q3,NVDA,FY2023_Q3,explicit_numeric,5931000000.0,5900000000.0,5131821243.836966,5173225408.563532,5173225408.563532,-0.0077503911499958,0.0807199549766664,-0.0017647853229568,0.1153137948701016,0.0192880986459556,0.4967882612497418,0.0,0.0,0,0.3157980403564608,0.1288966825633554,0.5553052770801837,0.0,0.447310949269088,0,not_no_guidance_current_kept,0,,"[""35764087ea7fcb06e8b9"",""2eb73adac435b9915761""]",2,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2023_Q4,NVDA,FY2023_Q4,explicit_numeric,6051000000.0,6000000000.0,6008693219.516594,6028558274.858347,6028558274.858347,0.0013881723319381,0.0841596872641415,-0.0134935475374273,0.1931883471253465,0.0112510273477421,0.4789372437532547,0.0,0.0,0,0.3047104888419961,0.1998463282116958,0.4954431829463081,0.0,0.4833422481515482,0,not_no_guidance_current_kept,0,,"[""d1fa61c08476d3b364a1"",""e68b115d5851f80909da"",""5350b978c713aa55e8ab"",""af3af038953dbc8e5dcb""]",4,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2024_Q1,NVDA,FY2024_Q1,explicit_numeric,7192000000.0,6500000000.0,6501827218.055378,6625311785.612612,6625311785.612612,0.0074981510098014,0.1444541440264256,0.0209603913011316,0.1878862878350985,0.0229562762870251,0.6150295277062278,0.0,0.0,0,0.2451487707714923,0.1766389359660153,0.5782122932624923,0.0,0.7237558822533016,0,not_no_guidance_current_kept,0,,"[""0924d73cb06801abf61c"",""50d38140a81c9783ab00"",""6323c6c67d1a87b18a69"",""bc56bb72c941b33d5ed4""]",4,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2024_Q2,NVDA,FY2024_Q2,explicit_numeric,13507000000.0,11000000000.0,11024764192.40412,11147414595.719582,11147414595.719582,0.0170839535276918,0.1431339931300236,0.014464102646497,0.3578138733220039,0.0028153926751048,0.2650865183833138,0.0,0.0,0,0.2054566471227095,0.4564110705356103,0.3381322823416802,0.0,0.730563562093735,0,not_no_guidance_current_kept,0,,"[""e41dc203cb88c513673f"",""fcac3c35aaa45d6c7e20""]",2,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2024_Q3,NVDA,FY2024_Q3,explicit_numeric,18120000000.0,16000000000.0,17818508713.909157,18354665149.34534,18354665149.34534,0.0197348545784914,0.1409632469892243,0.0509818077929278,0.4287409386199108,0.0155029117743155,0.5278277221066923,0.0,0.0,0,0.1507089426061796,0.3806583469208949,0.4686327104729254,0.0,1.0064401075358351,0,not_no_guidance_current_kept,0,,"[""ca4ca5efe926f2039ff9"",""48e83abcadc9d013cba4"",""673ff3dcf95ec2a082cc""]",3,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2024_Q4,NVDA,FY2024_Q4,explicit_numeric,22103000000.0,20000000000.0,21425935976.298817,21641445242.54405,21641445242.54405,0.0139142845792037,0.166210661650707,0.0153639489578883,0.3402335673815563,0.0048053998159889,0.5013395143894978,0.0,0.0,0,0.1929752864093114,0.3262662544911769,0.4807584590995116,0.0,0.9286532979286308,0,not_no_guidance_current_kept,0,,"[""d408de11f95bbee92265"",""694ff03d601b8adec535"",""99729dde794afd3ffb90"",""bdb147b52c826747a6ae""]",4,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2025_Q1,NVDA,FY2025_Q1,explicit_numeric,26044000000.0,24000000000.0,25667013530.20865,25978597250.654312,25978597250.654312,0.0043643142318212,0.1126677200243426,0.0127662981125501,0.1365787617063379,0.015148826807433,0.452403530375758,0.0,0.0,0,0.2472602865641791,0.1745523750549669,0.5781873383808539,0.0,0.5516644167322328,0,not_no_guidance_current_kept,0,,"[""1cd504e9bb6beba374f6"",""6df46a8f52218c7fd951"",""1c757ce4d9ec90c03dee""]",3,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2025_Q2,NVDA,FY2025_Q2,explicit_numeric,30040000000.0,28000000000.0,29918284593.2841,30086496060.385216,30086496060.385216,0.0097265846437388,0.1055399330731716,0.0090311140853316,0.11748525248182,0.0027538669408708,0.3246720734717682,0.0,0.0,0,0.2233503295685281,0.2063629329759006,0.570286737455571,0.0,0.5085532377671017,0,not_no_guidance_current_kept,0,,"[""2ff2df5fa0825de27b23"",""aa245a1b90c9dd42f260"",""7731b0474c2254e2dcce"",""a38f721fe79e6e5c810c""]",4,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2025_Q3,NVDA,FY2025_Q3,explicit_numeric,35082000000.0,32500000000.0,34812157221.81209,35237975989.11645,35237975989.11645,0.0050093715788997,0.0954381042543049,0.0166783835937653,0.4068948493785587,0.0106814912395321,0.5550258680355684,0.0,0.0,0,0.1291901188208024,0.3683547396632529,0.5024551415159447,0.0,0.8570212791690627,0,not_no_guidance_current_kept,0,,"[""833bd95d9bd5d6173852"",""6fadd4b71a54a176c8d9""]",2,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
NVDA:FY2025_Q4,NVDA,FY2025_Q4,explicit_numeric,39331000000.0,37500000000.0,40127933962.72265,40338791230.56822,40338791230.56822,0.0004512401227692,0.0932350394617182,0.0042630032707536,0.119949889631412,0.0067876419156942,0.5039830006629005,0.0,0.0,0,0.1814063722312631,0.157373039362487,0.6612205884062498,0.0,0.5946549165469633,0,not_no_guidance_current_kept,0,,"[""d65275ca1652ae20eff3"",""8d570d789602bf26df5f"",""adb85f21b2ac5a7cb2cd""]",3,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
ORCL:FY2019_Q1,ORCL,FY2019_Q1,derived_weak_numeric,9193000000.0,9370740000.0,9370740000.0,9370740000.0,9370740000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,not_no_guidance_current_kept,0,,"[""98d247f9520ad1ce05f3""]",1,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
ORCL:FY2019_Q2,ORCL,FY2019_Q2,derived_weak_numeric,9562000000.0,9717210000.0,9717210000.0,9717210000.0,9717210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,not_no_guidance_current_kept,0,,"[""e983d3f6b15c252910ba"",""9258a2a0b43b4993896e""]",2,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
ORCL:FY2019_Q3,ORCL,FY2019_Q3,derived_weak_numeric,9614000000.0,9848860000.0,9848860000.0,9848860000.0,9848860000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,not_no_guidance_current_kept,0,,"[""d0fda6a6cdfdf8570419"",""bfd9033e225a23089924""]",2,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
ORCL:FY2019_Q4,ORCL,FY2019_Q4,derived_weak_numeric,11137000000.0,9806280000.0,9806280000.0,9806280000.0,9806280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,not_no_guidance_current_kept,0,,"[""0ee2333620b30142ee5b""]",1,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
ORCL:FY2020_Q1,ORCL,FY2020_Q1,derived_weak_numeric,9218000000.0,9376860000.0,9193000000.0,9193000000.0,9193000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,not_no_guidance_current_kept,0,,"[""e89e042f782bf64d5e5e"",""65575e420fa4c2c6abc4"",""93e8aac228f3fa91fa21""]",3,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
ORCL:FY2020_Q2,ORCL,FY2020_Q2,derived_weak_numeric,9614000000.0,9402360000.0,9562000000.0,9562000000.0,9562000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,not_no_guidance_current_kept,0,,"[""1be57584b13697d08a03""]",1,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
ORCL:FY2020_Q3,ORCL,FY2020_Q3,derived_weak_numeric,9796000000.0,9806280000.0,9614000000.0,9614000000.0,9614000000.0,0.0,0.0,-0.0033686885668461,0.0,-0.0045677133109777,0.3128637283591328,0.0,0.0,0,0.0,0.0,1.0,0.0,0.2321057784764316,0,not_no_guidance_current_kept,0,,"[""5f248e4807dd064b2e59"",""57fbb808a34207f3df99"",""80b069f5514cd0b5ae33"",""1e41bdfcaeae963c4bf2""]",4,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
ORCL:FY2020_Q4,ORCL,FY2020_Q4,no_total_revenue_guidance_but_forward_commentary,10440000000.0,9796000000.0,11137000000.0,11137000000.0,11137000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,not_no_guidance_current_kept,0,,[],0,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
ORCL:FY2021_Q1,ORCL,FY2021_Q1,derived_weak_numeric,9367000000.0,9218000000.0,9218000000.0,9218000000.0,9218000000.0,0.0,0.0,0.0003285337547865,0.0,0.0004454694980156,0.1753694101850073,0.0,0.0,0,0.0,0.0,1.0,0.0,0.1301021811810023,0,not_no_guidance_current_kept,0,,"[""1e3e524986a38ffc6372"",""5076a6e1d0a35fc410a2""]",2,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
ORCL:FY2021_Q2,ORCL,FY2021_Q2,none,9800000000.0,9367000000.0,9614000000.0,9601231256.984642,9816616165.392874,0.0,0.0,0.0,0.0,-0.0013290232861675,0.2747533094757844,0.0,0.0,0,0.0,0.0,1.0,0.0,0.2060649821068383,1,prior_signed_error_strength_active,43,0.1206553423479563,"[""d97c57e21606a239818d"",""854f7d3154ff87c96f70"",""b20e0e578a2a1e476160"",""944bed726a9371a4be32"",""6e5f9d21f0e1bd4963f2""]",5,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
ORCL:FY2021_Q3,ORCL,FY2021_Q3,derived_weak_numeric,10085000000.0,10089880000.0,9796000000.0,9796000000.0,9796000000.0,-9.803955903888882e-05,0.0609422078019966,0.0051700687856183,0.0,0.0088572181958818,0.2345457982784957,0.0,0.0,0,0.2723013383625124,0.0,0.7276986616374876,0.0,0.2564636296394869,0,not_no_guidance_current_kept,0,,"[""5c3b20f03db9e48ba9b8"",""afb164669f897b45f4b0""]",2,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
ORCL:FY2021_Q4,ORCL,FY2021_Q4,none,11227000000.0,10085000000.0,10440000000.0,10707789162.2076,10910385650.48974,0.0025784663020789,0.123155925738715,0.0,0.0,0.0342714681327064,0.5637892356522431,0.0,0.0,0,0.2822268119635562,0.0,0.7177731880364439,0.0,0.5891024264864477,1,prior_signed_error_strength_active,53,0.1235701827835939,"[""a6e863d36e8846a6fe4c"",""8fda301e9517970ed18c"",""c78f1430755fbd795558""]",3,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
ORCL:FY2022_Q1,ORCL,FY2022_Q1,derived_weak_numeric,9728000000.0,11451540000.0,9367000000.0,9367000000.0,9367000000.0,0.000165983702864,0.1181068457791734,0.0089000165545035,0.0,0.0152568915429417,0.4407827789524978,0.0,0.0,0,0.2783908080669746,0.0,0.7216091919330254,0.0,0.4861190550135568,0,not_no_guidance_current_kept,0,,"[""7eb95519ef676b3ebdf7""]",1,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
ORCL:FY2022_Q2,ORCL,FY2022_Q2,none,10360000000.0,9728000000.0,9800000000.0,9925828116.696402,9972700454.264938,0.0019812316714743,0.1283125473649838,0.0062049792607979,0.4351643557436245,0.0212211085094955,0.5322568270713869,0.0,0.0,0,0.1368560926862674,0.3882584638546607,0.4748854434590719,0.0,1.0061085460449477,1,prior_signed_error_strength_active,61,0.1106085018865648,"[""c704a7752494c7704ef9"",""a1c153a535d0bd8aeeb8""]",2,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
ORCL:FY2022_Q3,ORCL,FY2022_Q3,derived_weak_numeric,10513000000.0,10790950000.0,10085000000.0,10085000000.0,10085000000.0,0.0063190363508476,0.1139687914145784,0.00140393023462,0.0,-0.0007789965836239,0.1875837871009413,0.0,0.0,0,0.6801501704628593,0.0,0.3198498295371406,0.0,0.2932372785259829,0,not_no_guidance_current_kept,0,,"[""b4e42cbfb4909edc0b06"",""f3ddc0324ad57ffaba09"",""983a07328b2565f5f055"",""e96082bbee2f37e8bb24""]",4,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
ORCL:FY2022_Q4,ORCL,FY2022_Q4,derived_weak_numeric,11839000000.0,12012890000.0,11227000000.0,11227000000.0,11227000000.0,0.0077502637587501,0.0784281462456131,0.0226317071687117,0.0,0.0342801182927517,0.5006572652651183,0.0,0.0,0,0.1918211314528801,0.0,0.8081788685471198,0.0,0.4763432250107606,0,not_no_guidance_current_kept,0,,"[""99af8eaac5ea7bc392f5""]",1,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
ORCL:FY2023_Q1,ORCL,FY2023_Q1,derived_weak_numeric,11445000000.0,13970020000.0,9728000000.0,9728000000.0,9728000000.0,0.0019112573401619,0.1206781540413942,0.0073681157433877,0.2404891304347826,0.0134926356890563,0.2784169983815017,0.0,0.0,0,0.2462882218935072,0.3493107520791262,0.4044010260273665,0.0,0.5568811312998767,0,not_no_guidance_current_kept,0,,"[""dee87f44ccc1f9000a2f""]",1,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
ORCL:FY2023_Q2,ORCL,FY2023_Q2,derived_weak_numeric,12275000000.0,12017600000.0,10360000000.0,10360000000.0,10360000000.0,0.0163095332486105,0.1619094013868918,0.0164906080149987,0.4916666666666667,0.0108747189451197,0.3915233391621762,0.0,0.0,0,0.2172972317861931,0.435726014219677,0.3469767539941297,0.0,0.8679455224309086,0,not_no_guidance_current_kept,0,,"[""eb0b4209852cb76beaa6""]",1,included_in_public_release,author_created_derived_forecast_trace,not_required_for_public_post_extraction_replay,not_redistributed_no_rights_grant,absent
